Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
h;newton_raphson.hpp;36;1.3534224033355713;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.1589884757995605;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.0641252994537354;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.6467499732971191;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.0607109069824219;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.3203325271606445;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.8609650135040283;0-6;Random bit-flip;0
delta;newton_raphson.hpp;46;1.2154173851013184;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.1941890716552734;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.232483148574829;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0372018814086914;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.883180856704712;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.9728660583496094;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.6365301609039307;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;0.5151469707489014;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.4894556999206543;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;0.6615934371948242;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;1.0061912536621094;0-6;Random bit-flip;0
h;newton_raphson.hpp;47;1.0973107814788818;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.9985394477844238;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.600151777267456;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;1.2232913970947266;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;0.8639028072357178;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;0.6570446491241455;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;0.8668279647827148;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;2.595607042312622;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.629136323928833;0-6;Random bit-flip;0
currIter;newton_raphson.hpp;55;2.021364688873291;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.7799427509307861;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.1667633056640625;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.8438370227813721;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.2858667373657227;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.9086804389953613;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;0.9919288158416748;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;2.52669095993042;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;2.7437667846679688;0-6;Random bit-flip;0
f_x;newton_raphson.hpp;51;1.6531269550323486;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.6135210990905762;0-6;Random bit-flip;0
x;newton_raphson.hpp;35;1.1363410949707031;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.344078540802002;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.7476575374603271;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.3038671016693115;0-6;Random bit-flip;0
x;newton_raphson.hpp;50;1.4964230060577393;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.7041037082672119;0-6;Random bit-flip;0
df_x_too_small;newton_raphson.hpp;53;1.380347728729248;0-6;Random bit-flip;0
__x;/usr/include/c++/7/bits/std_abs.h;70;1.1067101955413818;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.47346949577331543;0-6;Random bit-flip;0
df_x;newton_raphson.hpp;58;1.0103583335876465;0-6;Random bit-flip;0
f;newton_raphson.hpp;44;1.1857407093048096;0-6;Random bit-flip;0
x0;newton_raphson.cpp;32;1.390000820159912;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.4893662929534912;0-6;Random bit-flip;0
f;newton_raphson.hpp;34;1.7543563842773438;0-6;Random bit-flip;0
x;newton_raphson.cpp;10;0.8704135417938232;0-6;Random bit-flip;0
fDiff;newton_raphson.hpp;45;1.326333999633789;0-6;Random bit-flip;0
h;newton_raphson.hpp;36;0.5499222278594971;0-6;Random bit-flip;0
__x;/usr/include/c++/7/bits/std_abs.h;70;0.9942078590393066;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;1.757770299911499;0-6;Random bit-flip;0
found_root;newton_raphson.hpp;54;0.6870927810668945;0-6;Random bit-flip;0
